"bfi_1"	"bfi_2"	"bfi_3"	"bfi_4"	"bfi_5"	"bfi_6"	"bfi_7"	"bfi_8"	"bfi_9"	"bfi_10"	"bfi_11"	"bfi_12"	"bfi_13"	"bfi_14"	"bfi_15"	"bfi_16"	"bfi_17"	"bfi_18"	"bfi_19"	"bfi_20"	"bfi_21"	"bfi_22"	"bfi_23"	"bfi_24"	"bfi_25"	"bfi_26"	"bfi_27"	"bfi_28"	"bfi_29"	"bfi_30"	"bfi_31"	"bfi_32"	"bfi_33"	"bfi_34"	"bfi_35"	"bfi_36"	"bfi_37"	"bfi_38"	"bfi_39"	"bfi_40"	"bfi_41"	"bfi_42"	"bfi_43"	"bfi_44"	"AgainstAbortion"	"AgainstGayMarriage"	"AgainstUniversalHealthcare"	"AgainstTaxingTheRich"	"ConservativeIdeology"	"PoliticalInterest"	"Vote"	"YearOfBirth"	"Gender"	"Race"	"EducationLevel"	"IncomeLevel"	"State"
5	2	5	2	5	2	5	4	5	5	4	4	5	4	5	5	5	4	2	5	2	4	1	4	5	5	3	5	4	5	3	5	3	5	3	5	4	5	3	4	1	5	1	4	2	1	2	1	2	1	1	1961	1	1	4	13	5
4	3	5	2	5	1	5	2	3	5	4	1	5	4	3	3	5	2	3	4	3	2	1	4	4	4	1	5	3	4	3	5	4	3	2	3	1	5	3	4	3	5	3	4	1	1	1	2	1	1	1	1955	2	1	3	11	6
3	2	5	2	3	4	4	2	4	3	3	1	5	3	3	3	5	2	4	3	4	5	2	5	3	2	2	4	4	4	4	5	3	3	3	3	2	4	1	4	4	4	2	1	1	1	2	1	2	1	1	1971	1	1	4	2	5
2	1	5	1	4	2	5	1	4	4	3	2	5	2	3	3	4	1	3	4	3	5	1	4	5	4	3	5	2	5	2	5	5	5	1	4	2	5	1	3	1	4	1	4	3	3	3	4	5	1	2	1958	1	1	5	11	25
1	2	5	4	3	5	4	1	1	5	3	1	5	5	4	3	4	1	5	4	5	2	2	3	3	2	4	5	5	5	5	5	5	3	1	2	1	5	5	5	1	5	2	5	2	1	1	1	1	1	1	1953	1	1	6	14	33
3	1	5	3	3	4	4	4	4	5	3	1	5	4	3	3	5	1	1	5	4	5	4	4	3	4	3	5	4	5	1	5	4	4	1	5	1	3	2	4	1	5	3	2	2	2	2	1	3	1	1	1943	1	1	6	10	5
3	2	3	2	2	4	3	2	2	4	2	1	4	4	3	3	4	2	5	4	4	4	2	3	3	3	1	4	3	4	4	4	4	4	3	4	1	4	3	4	4	4	2	3	1	1	1	3	2	1	1	1947	2	1	3	2	34
3	4	5	1	4	4	5	4	5	5	3	1	5	3	4	3	5	1	2	3	4	4	1	4	4	4	2	5	3	4	4	4	5	5	3	3	1	5	3	4	3	5	4	2	1	1	1	1	1	1	1	1965	2	2	6	13	46
2	4	4	3	4	4	3	3	5	5	2	1	4	3	2	3	4	1	4	4	5	5	3	4	4	3	3	5	3	3	4	4	4	5	3	2	3	5	3	3	2	5	3	3	2	1	1	1	2	1	1	1936	2	1	3	7	36
5	2	5	1	4	1	4	1	5	5	5	1	5	1	3	3	4	2	1	5	1	5	1	5	4	5	4	4	1	4	1	5	5	5	1	5	3	5	1	4	3	4	1	3	2	3	2	3	3	1	2	1949	1	1	3	13	29
5	2	5	2	5	1	5	1	4	5	5	1	5	1	4	5	5	3	2	4	1	5	1	5	5	5	1	5	1	5	1	5	5	5	2	5	1	5	1	5	1	5	3	2	4	4	3	4	4	1	2	1969	2	1	5	14	22
2	2	5	1	3	3	3	1	2	5	5	1	5	1	3	3	4	1	3	4	3	5	1	5	5	3	1	5	4	3	1	5	5	5	1	5	1	5	1	5	3	3	1	1	2	3	1	2	4	1	1	1942	1	1	2	8	45
4	4	4	3	4	4	4	3	3	5	2	2	5	3	5	4	4	4	4	4	4	4	2	3	4	4	3	4	3	4	2	4	4	4	2	3	2	3	2	4	4	3	2	4	2	1	2	2	3	1	1	1961	1	1	6	13	13
5	3	5	4	4	4	5	2	2	5	2	1	5	4	4	5	5	4	5	5	2	4	4	3	4	4	2	5	4	5	4	5	4	4	1	5	1	5	4	4	1	4	2	5	1	1	1	1	1	1	1	1945	2	1	3	4	42
5	2	5	1	5	1	5	1	5	4	5	1	5	1	5	5	2	1	1	5	1	4	1	5	4	5	1	4	1	4	1	5	5	5	1	5	1	4	1	5	1	5	2	4	1	1	2	1	3	1	1	1947	2	2	3	10	5
4	3	4	5	4	4	4	4	2	5	4	2	5	5	4	3	4	4	3	5	4	4	4	4	4	3	2	4	5	3	4	4	4	5	4	4	4	4	4	4	4	2	3	3	3	4	3	2	5	1	2	1958	1	1	5	7	14
4	3	5	3	4	1	5	4	3	5	4	1	5	4	4	4	4	4	5	4	2	3	1	4	3	3	1	5	3	3	3	5	4	3	3	5	2	3	4	4	3	5	1	4	3	2	1	1	3	1	1	1972	2	1	5	12	9
2	1	5	5	5	4	5	3	4	5	2	3	5	1	4	2	4	2	4	2	3	2	1	5	2	4	1	4	3	3	3	4	5	4	1	3	3	4	1	5	3	5	1	4	1	2	1	1	2	1	1	1945	1	3	3	13	30
2	1	4	4	3	3	4	2	3	4	3	1	5	4	3	3	4	4	4	2	4	5	3	3	3	4	4	4	4	4	3	4	3	4	4	3	2	4	2	3	3	4	2	2	3	1	2	2	3	1	1	1961	1	3	5	14	5
4	2	5	1	4	3	4	3	4	5	5	1	5	2	4	5	4	3	2	5	2	3	2	5	3	4	3	5	3	4	2	5	5	4	1	5	3	4	2	4	2	4	4	4	2	2	2	2	3	2	2	1985	1	1	3	9	22
4	1	4	2	5	3	5	4	4	5	5	1	5	4	5	5	5	4	1	5	4	5	1	5	5	5	1	4	3	5	4	5	4	4	2	5	1	4	3	4	4	4	4	2	3	1	1	2	2	1	1	1952	2	1	6	10	20
4	2	4	3	5	4	5	3	2	5	4	2	4	4	5	4	4	3	3	4	3	4	2	4	5	5	4	4	3	3	2	4	3	4	2	4	4	3	2	4	4	3	4	2	3	4	3	4	5	1	2	1956	1	4	3	9	22
4	3	5	1	4	2	4	4	5	5	4	1	5	1	3	4	2	1	1	4	2	4	1	4	4	3	2	5	2	3	2	4	5	5	2	4	3	5	1	4	2	5	1	3	1	4	2	1	3	1	1	1941	1	1	3	8	42
4	4	4	2	2	4	4	3	2	4	2	2	4	4	4	4	4	2	4	4	2	4	2	2	4	4	3	4	4	3	3	3	4	2	4	4	2	4	3	3	4	3	2	3	3	4	3	3	4	1	2	1940	1	1	3	9	9
4	1	4	1	3	2	4	4	3	4	4	1	5	3	3	3	5	4	3	3	3	3	2	5	4	3	1	4	1	4	4	5	4	5	1	4	2	4	1	3	1	5	3	3	1	1	2	2	3	1	1	1948	2	1	5	14	22
5	4	5	1	4	2	4	4	5	5	4	2	5	1	4	4	4	1	1	5	2	5	3	4	4	5	4	5	2	4	2	4	5	5	2	4	4	5	1	5	2	4	2	2	3	4	3	4	5	1	1	1946	1	1	6	5	34
5	5	5	4	5	2	5	3	4	5	5	1	5	4	5	5	5	5	5	5	1	3	5	4	3	5	1	5	1	5	2	5	5	5	4	5	1	3	4	5	1	5	5	5	1	1	1	1	2	1	1	1986	1	1	3	3	21
2	4	5	4	3	4	5	1	2	5	2	1	5	5	4	2	5	1	5	5	5	2	1	2	2	1	1	5	4	4	4	5	5	4	1	4	1	5	4	4	4	5	4	1	3	2	3	4	4	1	2	1958	2	1	3	11	5
4	3	5	1	4	3	3	2	4	4	4	1	5	3	4	4	4	2	3	3	3	4	2	4	4	4	2	4	3	3	3	4	4	4	3	4	3	4	3	4	3	4	2	3	3	4	3	3	4	1	2	1977	1	1	6	14	10
5	3	5	4	2	1	3	3	2	5	2	2	5	5	4	3	3	4	5	5	1	5	1	2	2	4	2	3	4	4	1	3	3	4	1	4	3	4	4	2	4	4	4	4	1	1	1	1	1	1	1	1952	2	2	5	9	20
4	3	4	1	4	3	3	2	4	4	3	1	4	1	3	3	5	2	2	4	3	5	3	4	4	4	2	3	2	2	3	4	4	4	1	4	2	4	2	4	4	4	2	3	3	4	3	4	4	1	2	1958	1	1	6	12	42
2	1	4	1	4	1	4	1	5	5	5	1	5	2	5	5	5	1	1	4	2	5	1	5	4	4	1	5	1	5	1	5	5	5	1	5	1	5	1	5	1	5	1	4	1	1	1	1	2	1	2	1950	2	1	3	7	25
5	2	5	1	1	1	5	3	4	5	5	2	4	4	3	5	5	4	2	2	4	5	1	4	4	4	2	4	4	5	1	5	4	4	4	5	2	4	2	2	3	4	4	2	1	1	2	1	2	1	1	1938	1	1	5	8	32
4	2	5	1	4	2	5	4	2	5	4	1	5	2	5	5	5	2	1	3	2	4	1	5	5	5	1	5	2	5	2	5	4	4	4	5	1	5	2	5	4	4	1	5	2	1	1	2	4	1	1	1957	2	1	5	14	6
4	3	5	5	5	2	4	3	1	5	2	1	5	4	4	3	3	4	5	5	2	3	3	2	5	1	1	3	4	5	4	5	5	2	2	3	1	2	4	5	1	2	4	4	3	4	3	4	4	1	2	1951	1	4	2	8	34
2	2	4	2	5	4	4	4	4	5	2	1	4	2	5	2	4	4	2	5	4	4	4	4	4	1	2	2	4	4	4	4	2	4	1	2	2	2	2	4	3	5	4	4	4	4	3	4	4	1	2	1965	1	1	6	5	42
5	2	2	3	3	2	4	4	3	5	2	3	4	4	3	3	3	4	5	5	2	4	4	2	2	4	4	4	4	3	4	4	3	4	2	4	4	3	5	4	3	5	3	2	1	1	1	2	2	1	1	1955	2	1	5	11	6
5	1	5	1	5	1	5	3	3	5	5	1	5	3	4	5	5	3	4	4	1	4	1	5	5	5	1	5	1	5	1	5	4	4	1	5	1	5	1	5	1	5	1	5	1	1	1	1	1	1	1	1948	2	1	6	11	34
4	1	5	1	5	3	4	2	5	4	4	2	5	2	4	4	5	1	2	4	3	4	1	4	4	4	2	3	2	4	2	4	5	5	1	4	2	5	2	4	3	4	2	3	3	2	1	1	3	1	1	1937	1	1	3	11	34
4	3	4	3	4	4	4	3	3	5	3	3	4	4	3	4	4	4	4	4	3	4	4	4	4	2	3	4	4	4	4	4	4	3	3	4	2	4	2	4	3	4	3	4	1	1	1	1	1	1	1	1951	1	1	3	13	9
4	5	5	1	5	4	3	4	3	5	3	1	5	4	5	3	1	3	4	5	3	1	1	5	4	4	5	4	5	4	2	2	3	5	4	2	4	3	2	5	2	1	4	5	2	1	3	3	3	1	1	1975	1	1	5	8	13
4	2	4	1	4	4	3	2	4	4	3	1	4	3	3	4	4	2	1	4	3	4	2	5	3	3	2	4	2	3	4	4	4	4	3	4	2	4	2	4	2	4	1	3	3	3	3	4	5	1	2	1926	1	1	2	9	9
4	4	3	4	4	4	5	4	4	2	3	4	4	4	4	4	4	4	3	4	3	4	4	2	4	4	5	4	5	2	4	4	3	4	5	4	5	4	3	2	5	4	4	1	3	2	3	4	4	1	2	1960	1	1	3	10	48
4	4	5	1	4	3	5	3	5	5	4	1	5	3	4	5	5	1	3	4	2	4	1	5	1	2	2	4	2	3	5	5	5	5	2	2	4	5	3	4	2	5	1	3	2	4	3	4	5	1	2	1952	2	3	5	11	42
3	1	5	1	4	3	5	1	4	3	2	1	5	3	4	4	3	1	1	4	3	5	2	5	4	5	5	5	4	5	4	5	5	5	3	5	1	5	1	5	1	5	1	3	1	1	1	1	1	1	1	1945	2	1	5	6	25
5	1	5	2	4	4	5	1	4	5	3	3	5	2	5	3	5	4	2	2	2	5	2	4	2	3	2	4	1	4	1	5	2	4	2	5	1	4	4	5	4	5	4	2	1	1	1	1	2	1	1	1974	2	3	5	7	5
4	1	4	1	4	1	5	1	3	5	4	1	5	1	3	5	5	3	4	4	1	5	1	5	4	5	1	3	3	5	1	5	5	5	2	5	1	5	2	3	2	5	1	2	4	2	3	4	5	1	2	1954	2	1	5	13	34
3	3	5	1	4	4	5	2	4	4	3	1	5	3	5	3	4	1	1	4	4	5	1	5	3	4	3	4	3	4	3	4	5	5	2	3	1	5	3	4	2	4	1	2	4	4	3	4	5	1	2	1953	1	1	3	13	14
5	4	5	4	5	1	5	2	4	5	5	3	5	4	4	4	5	3	5	5	1	5	1	5	5	4	1	5	4	5	4	5	5	2	1	4	1	4	5	5	1	5	4	3	2	2	1	1	3	1	1	1950	2	1	3	4	13
2	4	4	1	3	5	4	1	2	3	3	1	4	3	3	3	3	2	3	4	4	2	4	4	3	3	3	3	2	3	4	4	3	3	4	3	1	3	4	3	5	4	3	3	4	4	3	4	5	2	2	1942	1	1	3	8	34
3	2	4	1	4	3	3	3	4	4	3	3	4	2	3	3	4	1	1	3	2	3	1	3	4	3	2	4	2	3	1	3	4	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	3	1	1	1944	2	1	5	10	9
4	3	4	3	4	3	5	2	4	5	4	2	5	2	4	4	4	3	3	5	3	4	3	5	4	4	4	2	3	5	2	5	5	4	1	4	1	4	2	5	1	4	3	4	1	2	1	2	3	1	1	1948	2	1	5	4	37
4	1	5	1	5	3	5	3	5	5	4	1	5	1	5	5	5	2	2	5	3	5	1	5	5	5	2	5	1	5	3	5	5	5	1	5	1	5	1	5	1	5	2	3	1	3	1	1	3	1	1	1946	2	1	3	8	14
5	2	4	2	5	1	4	2	4	5	4	1	5	2	5	5	4	2	2	4	5	2	5	4	5	4	4	5	3	4	1	4	4	4	1	5	4	5	2	4	1	4	2	5	3	4	2	1	4	1	2	1952	1	1	5	1	16
5	4	5	3	4	2	5	2	2	3	3	3	5	4	4	3	5	2	3	4	2	5	2	4	5	4	2	4	2	3	3	5	3	4	2	3	1	5	2	4	4	5	3	1	3	2	3	3	5	1	2	1964	1	1	2	9	34
4	3	4	3	3	2	4	4	2	5	2	2	5	5	4	4	4	2	5	4	2	5	4	4	3	3	4	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3	3	1	1	3	1	4	1	1	1952	1	1	5	9	6
1	3	5	3	5	5	4	3	3	5	3	2	5	5	5	3	5	3	3	5	5	5	5	5	5	1	1	4	3	5	5	5	5	5	1	2	1	4	4	5	1	3	3	3	1	1	3	1	1	1	1	1949	1	1	5	7	5
2	2	5	1	5	4	4	1	5	5	4	1	5	4	4	4	4	1	1	4	3	3	1	5	5	4	3	5	4	4	4	5	5	5	3	3	1	5	1	4	2	5	2	4	2	2	3	4	4	2	2	1963	1	1	2	14	26
4	2	4	1	3	4	4	4	5	5	4	2	5	2	4	3	5	4	1	5	3	4	4	5	4	3	1	4	2	4	3	4	2	4	3	4	2	4	2	4	1	4	4	4	3	2	3	3	3	1	2	1939	1	1	5	10	9
4	2	5	1	5	3	4	4	5	5	5	2	5	3	5	3	4	4	3	5	2	4	2	4	5	5	2	5	2	5	1	4	4	5	1	5	2	5	1	5	1	4	3	5	2	1	1	2	3	1	1	1981	1	2	6	12	9
5	3	4	2	5	4	4	3	2	4	3	2	5	3	4	3	3	4	4	5	2	4	2	4	4	5	3	3	2	3	4	4	4	2	5	4	2	4	3	4	3	4	3	2	2	3	1	1	3	2	1	1945	1	1	3	11	9
2	3	5	1	4	4	4	1	3	4	4	1	5	5	5	5	5	2	2	4	4	5	1	2	4	4	3	5	3	4	5	5	5	5	4	4	2	5	4	4	3	4	4	3	3	4	2	1	5	1	2	1948	2	1	3	8	22
3	3	3	2	4	3	4	3	3	4	4	3	5	3	4	3	4	2	3	3	3	4	3	4	4	4	4	4	4	3	3	3	4	3	3	3	3	4	4	3	3	3	3	2	3	4	3	4	4	1	2	1949	1	1	3	8	9
5	2	4	2	3	3	5	4	4	5	5	1	5	4	4	4	5	5	4	5	3	5	2	4	5	4	3	4	4	5	3	5	4	4	1	4	3	4	3	5	1	4	5	4	2	1	3	3	4	2	2	1944	1	1	5	11	34
4	4	5	1	5	5	5	1	5	5	4	1	5	2	5	3	5	4	1	5	4	5	1	5	5	2	5	1	4	4	4	5	5	5	3	2	4	3	1	4	1	5	3	5	3	4	3	4	4	1	2	1957	1	1	5	14	22
4	3	5	1	5	5	4	2	4	4	5	1	5	4	4	5	5	2	4	5	5	2	1	5	5	3	3	4	2	5	5	4	5	4	4	2	1	4	4	4	1	4	4	5	1	2	1	2	3	2	2	1980	2	1	2	9	33
1	3	5	1	5	5	4	2	4	5	3	1	5	3	5	4	5	1	1	3	4	5	4	5	4	4	2	5	3	4	4	4	5	5	1	4	4	5	1	5	5	5	1	2	4	1	3	4	4	1	2	1941	1	1	6	10	9
4	5	5	1	5	5	2	4	5	5	5	2	5	5	5	5	2	1	1	5	4	5	1	5	5	5	5	5	4	1	1	4	4	4	1	4	4	5	1	5	1	4	1	1	3	4	3	4	4	1	2	1962	1	1	3	14	9
4	2	4	1	4	3	5	2	5	5	4	1	4	1	4	5	4	4	1	5	4	4	3	5	4	3	1	2	1	3	4	5	3	5	1	4	1	2	1	4	3	4	2	3	1	1	1	1	1	1	1	1948	1	1	5	11	5
5	1	5	1	4	4	5	1	5	4	5	2	5	2	5	5	5	5	2	4	1	5	1	5	4	5	1	4	4	3	1	5	5	5	4	5	1	5	1	5	1	5	1	5	2	3	1	1	3	1	1	1933	1	1	6	7	9
1	1	5	1	4	2	1	4	4	5	4	1	5	3	5	2	5	4	1	5	4	5	2	5	4	2	3	5	2	2	4	5	5	5	3	2	2	4	1	4	3	5	2	1	2	1	1	2	2	1	1	1968	1	1	6	13	5
4	2	4	1	4	3	4	1	4	4	4	1	5	2	4	3	3	4	4	2	2	3	1	4	4	4	1	4	1	2	1	4	4	4	3	3	2	4	1	3	3	3	2	1	3	4	3	4	5	2	2	1963	1	1	3	9	37
3	2	5	2	4	4	4	3	3	5	4	2	4	4	4	5	3	4	2	5	3	4	3	5	4	3	4	5	1	5	3	4	3	4	3	4	3	5	2	5	5	4	5	4	1	1	1	1	2	1	1	1986	2	1	3	14	46
5	4	5	1	5	3	4	3	4	5	4	4	5	1	5	4	5	4	1	5	3	5	4	5	5	4	2	4	2	5	3	5	5	5	1	4	2	2	2	5	1	3	4	4	1	1	1	1	1	1	3	1960	1	1	3	4	20
4	1	5	1	5	2	4	1	4	5	4	3	5	2	5	5	5	2	3	5	1	5	2	5	5	5	2	4	2	5	2	5	4	5	4	5	2	4	3	5	1	4	3	4	2	1	1	2	4	1	1	1965	1	1	6	14	14
2	3	2	5	1	5	2	5	1	1	1	4	4	5	2	1	1	4	5	1	5	2	4	1	1	1	5	1	5	5	5	4	4	1	5	1	3	2	5	5	5	4	3	4	2	2	1	1	1	1	1	1955	1	1	3	10	9
4	2	5	2	4	2	4	2	4	5	4	1	5	2	3	4	4	2	4	3	3	4	2	4	4	4	2	5	2	5	4	5	5	4	2	5	1	5	2	4	2	5	2	4	1	1	2	1	2	1	1	1955	2	1	5	8	36
5	4	5	2	4	2	4	1	2	5	4	1	5	4	5	5	5	3	4	4	2	5	1	4	4	5	1	5	4	4	4	5	5	4	2	4	1	4	2	5	4	4	1	4	1	1	1	2	3	1	1	1965	2	1	1	9	37
5	2	4	1	4	1	4	2	4	4	4	1	5	4	4	4	4	4	2	4	1	5	4	4	4	4	2	4	2	4	1	5	2	4	1	5	2	4	2	4	2	5	4	4	1	1	1	1	1	1	1	1952	1	1	5	13	5
5	4	2	5	5	3	5	5	1	5	1	3	3	5	5	4	3	5	4	5	2	2	3	1	3	5	4	1	5	3	4	3	1	2	3	3	5	1	5	5	4	3	5	1	2	1	2	1	2	2	1	1949	2	1	3	6	6
1	1	4	4	4	4	5	4	3	4	3	1	5	4	4	3	5	4	2	4	5	5	3	4	4	3	2	4	4	2	5	5	4	4	3	3	1	4	3	3	3	4	4	2	3	4	3	3	5	1	2	1958	1	1	2	7	41
3	4	5	1	3	4	4	2	4	4	4	1	5	5	4	3	4	1	4	3	4	4	1	4	3	3	4	5	3	3	3	4	4	4	4	2	4	4	2	4	4	4	3	3	3	3	3	3	5	1	2	1955	1	1	6	8	34
3	2	4	3	4	3	4	3	3	4	4	2	4	2	3	4	4	1	3	4	2	2	1	4	4	4	4	3	4	4	4	3	4	4	1	3	4	3	2	4	3	3	2	4	1	1	2	1	2	1	1	1962	1	1	5	8	32
5	4	4	4	5	1	5	5	5	5	5	3	5	3	5	5	5	5	3	5	1	5	5	5	5	5	1	5	4	5	4	5	4	5	1	5	4	5	1	5	1	5	5	5	1	1	1	1	1	1	1	1940	1	1	5	12	37
4	2	4	3	4	4	4	2	3	5	4	1	5	4	5	4	5	3	4	1	4	4	2	2	4	4	2	3	4	4	4	4	4	4	4	3	2	2	4	4	2	5	4	4	2	1	1	2	2	1	1	1968	2	1	2	7	3
5	1	1	4	2	2	5	3	1	5	3	1	3	5	2	4	5	5	5	4	2	5	4	1	2	4	1	5	3	5	4	5	1	1	2	5	4	1	5	5	1	5	5	5	2	2	2	1	4	1	1	1930	1	1	6	2	9
4	4	4	2	4	4	4	5	2	4	4	4	5	4	4	3	2	4	4	4	4	2	4	2	4	4	4	4	4	4	4	4	4	2	2	4	4	4	4	4	2	4	4	4	2	3	1	1	2	1	2	1980	1	3	2	9	28
5	3	5	1	5	1	4	2	4	5	4	2	5	4	5	4	4	2	4	5	1	4	2	5	5	5	3	5	3	5	2	4	5	5	1	5	3	5	1	5	1	3	2	4	3	2	1	3	3	1	2	1959	2	4	5	12	42
4	2	4	1	5	3	5	4	5	5	2	3	5	2	5	2	5	4	2	5	4	4	4	5	5	5	4	4	3	5	5	5	5	3	3	2	3	4	1	5	1	4	3	4	2	1	1	2	3	1	1	1948	2	1	6	12	9
2	2	5	1	5	2	4	4	5	5	2	1	5	2	5	5	5	5	2	5	2	4	5	5	5	5	1	2	4	4	2	5	5	4	1	4	3	4	1	5	3	4	5	4	2	1	1	2	1	1	1	1965	2	1	6	7	37
3	1	4	1	5	4	4	3	5	5	4	1	5	1	5	5	5	4	1	5	3	5	4	5	5	4	2	5	1	5	2	5	5	5	3	5	1	5	1	5	1	5	1	5	1	1	1	1	1	1	1	1949	1	1	3	12	4
4	1	4	2	3	4	3	2	4	5	2	3	4	4	4	2	5	4	2	5	4	4	4	4	4	4	2	3	3	4	4	4	2	4	2	4	2	4	2	4	2	4	2	3	3	4	3	4	5	1	2	1934	1	1	3	3	34
2	2	4	1	5	4	4	2	3	5	4	2	5	4	5	4	3	2	2	4	2	3	2	4	4	4	4	5	3	3	2	4	4	4	2	4	2	4	2	5	2	4	2	4	2	2	1	1	3	1	1	1942	1	1	6	12	22
2	2	5	4	5	5	4	2	2	4	2	1	5	5	5	4	4	2	4	4	4	4	2	4	4	4	4	5	4	4	4	5	5	4	4	2	2	5	5	4	2	4	2	2	3	1	2	1	2	1	1	1974	1	2	6	2	5
4	1	3	1	5	2	5	3	4	5	3	1	5	4	5	4	5	1	3	4	4	4	3	5	5	4	2	4	2	5	3	5	5	5	2	4	1	3	2	5	2	4	1	5	2	1	1	1	2	1	1	1938	2	1	3	6	36
2	4	5	4	4	4	3	2	3	4	3	3	4	4	4	3	2	2	5	4	4	2	1	2	2	4	3	4	4	2	4	3	4	3	2	2	3	4	4	3	4	4	2	1	1	3	1	1	2	1	1	1984	1	1	3	7	23
4	2	4	1	5	3	4	4	4	4	4	2	5	3	2	3	4	5	3	4	2	4	2	4	4	4	2	4	2	5	4	4	2	4	4	4	2	4	2	3	2	4	5	3	1	1	1	2	1	1	1	1952	2	1	3	8	9
2	4	3	5	4	5	4	3	1	4	1	1	4	5	5	2	5	4	3	4	4	2	5	1	3	2	4	2	4	5	2	5	4	2	3	4	1	4	5	5	2	4	3	5	3	2	1	1	2	1	1	1967	1	1	5	3	47
2	4	5	3	4	4	4	1	4	4	2	1	5	4	4	3	4	1	3	4	4	2	1	4	4	4	4	5	2	2	4	4	5	5	1	2	2	5	1	4	3	4	1	3	1	1	1	1	2	1	1	1951	2	1	5	12	45
1	2	4	3	4	3	4	3	3	5	3	1	4	3	5	4	4	3	3	5	4	4	2	3	4	3	3	4	3	4	4	4	4	4	3	3	3	3	2	5	1	4	3	5	2	1	2	1	2	1	1	1957	1	1	3	7	5
4	2	5	2	5	2	4	2	2	5	5	1	5	4	5	5	4	4	4	5	4	4	2	4	5	2	4	5	4	5	4	2	4	4	1	4	3	2	4	5	2	4	2	5	2	1	1	1	3	1	1	1950	1	1	6	13	38
5	3	5	3	4	4	5	2	3	4	4	2	5	3	5	5	5	3	3	4	2	3	2	5	3	4	2	4	4	4	4	5	4	3	5	5	2	4	3	4	2	4	1	3	3	1	1	1	1	1	1	1972	1	1	5	8	9
3	2	4	3	4	4	4	3	2	5	4	2	4	4	4	3	5	4	3	4	4	4	3	2	4	3	3	4	4	4	4	4	4	3	1	4	3	4	3	5	2	4	3	3	2	1	1	1	2	1	1	1963	1	1	5	13	5
3	1	5	1	5	4	5	2	5	5	5	1	5	3	5	5	5	1	1	5	4	4	1	5	5	5	1	5	3	5	4	5	4	5	3	3	1	5	1	5	1	5	2	3	2	2	1	1	3	1	1	1966	1	2	3	12	34
4	3	5	1	5	3	4	3	3	5	4	2	5	4	4	4	3	1	3	4	3	3	1	2	4	4	2	5	3	3	3	4	5	5	1	3	3	4	3	4	3	4	3	1	3	3	1	1	3	2	1	1945	1	1	3	12	30
3	3	5	1	5	4	5	2	4	5	5	3	5	4	4	4	3	1	2	4	4	5	1	5	5	5	2	5	3	4	4	5	5	5	1	3	1	5	1	4	5	4	1	5	3	2	3	3	4	1	2	1948	2	1	5	13	25
2	1	5	4	4	5	5	4	3	5	2	1	5	4	4	3	5	4	4	4	5	5	2	2	3	3	3	4	4	5	4	5	4	4	3	3	1	4	4	5	4	4	3	2	2	1	1	1	2	1	1	1965	1	1	5	7	34
5	1	5	1	5	2	5	1	5	5	5	1	5	2	5	4	5	1	1	5	4	5	1	5	5	5	1	5	2	5	2	5	5	5	4	5	1	5	1	5	4	5	2	3	3	4	3	4	5	1	2	1966	1	1	3	13	9
2	2	4	4	4	5	5	2	1	5	3	2	5	4	4	3	4	2	5	5	5	5	4	1	4	4	1	5	4	4	5	4	4	2	1	2	2	2	4	4	2	4	4	2	2	1	1	1	2	1	1	1948	1	2	2	5	39
5	2	5	1	4	4	5	4	5	4	4	1	5	3	4	4	5	4	3	5	2	4	1	5	4	4	3	5	3	2	2	5	4	4	4	5	1	4	3	4	2	5	3	2	3	2	3	4	4	1	2	1941	1	1	3	10	33
5	1	5	1	5	4	5	1	4	5	5	1	5	4	4	5	5	1	1	5	2	5	1	5	5	5	1	5	1	3	4	5	5	4	3	4	1	5	1	5	3	5	1	1	4	4	2	2	3	2	1	1954	2	2	5	11	18
3	4	4	3	5	5	4	4	4	5	3	1	5	4	4	4	5	1	3	5	4	4	3	5	4	3	4	5	4	5	4	4	5	4	3	5	4	4	2	5	2	5	3	4	2	1	1	2	2	1	1	1955	1	1	6	12	31
4	1	5	1	4	3	4	2	4	5	4	1	5	4	5	3	4	2	1	4	4	4	1	5	4	4	4	5	4	5	4	4	5	4	2	4	2	5	1	5	1	5	1	5	2	2	1	1	3	1	1	1943	2	1	5	11	37
1	3	5	1	5	5	5	2	4	5	2	1	5	4	5	1	3	1	1	5	5	4	1	4	4	4	4	5	1	4	3	4	5	5	1	3	2	5	1	5	2	5	1	5	1	1	1	1	2	1	1	1945	1	1	6	8	42
3	1	5	1	4	3	5	3	4	4	4	1	5	3	3	4	5	4	1	3	3	4	1	5	3	4	1	5	2	5	2	5	4	5	3	5	1	5	1	4	1	5	3	4	2	1	1	1	1	1	1	1927	1	1	6	8	5
2	1	5	1	4	4	5	2	4	5	3	1	4	3	3	2	5	2	2	3	3	3	2	4	4	3	3	4	2	3	2	4	5	5	1	3	1	5	2	4	2	5	2	3	2	2	3	3	4	2	2	1944	2	1	3	11	34
5	2	2	3	4	2	4	4	4	5	4	1	3	4	4	3	4	5	2	5	2	5	4	4	4	4	2	3	3	4	3	4	2	4	2	5	3	3	2	5	1	5	4	4	1	1	1	1	1	1	1	1941	1	1	6	10	46
